Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance
1987,11,13,5,644,644,733,735,DL,227,NA,49,51,NA,-2,0,DFW,IAH,224
1987,11,14,6,702,644,848,735,DL,227,NA,106,51,NA,73,18,DFW,IAH,224
1987,11,15,7,644,644,732,735,DL,227,NA,48,51,NA,-3,0,DFW,IAH,224
1987,11,17,2,644,644,736,735,DL,227,NA,52,51,NA,1,0,DFW,IAH,224
1987,11,18,3,650,644,741,735,DL,227,NA,51,51,NA,6,6,DFW,IAH,224
1987,11,19,4,651,644,749,735,DL,227,NA,58,51,NA,14,7,DFW,IAH,224
1987,11,21,6,644,644,734,735,DL,227,NA,50,51,NA,-1,0,DFW,IAH,224
1987,11,22,7,655,644,744,735,DL,227,NA,49,51,NA,9,11,DFW,IAH,224
1987,11,23,1,644,644,735,735,DL,227,NA,51,51,NA,0,0,DFW,IAH,224
1987,11,24,2,644,644,741,735,DL,227,NA,57,51,NA,6,0,DFW,IAH,224
1987,11,25,3,644,644,802,735,DL,227,NA,78,51,NA,27,0,DFW,IAH,224
1987,11,26,4,644,644,741,735,DL,227,NA,57,51,NA,6,0,DFW,IAH,224
1987,11,27,5,644,644,740,735,DL,227,NA,56,51,NA,5,0,DFW,IAH,224
1987,11,28,6,644,644,734,735,DL,227,NA,50,51,NA,-1,0,DFW,IAH,224
1987,11,29,7,644,644,734,735,DL,227,NA,50,51,NA,-1,0,DFW,IAH,224
1987,11,30,1,650,644,739,735,DL,227,NA,49,51,NA,4,6,DFW,IAH,224
1987,11,1,7,1840,1840,1932,1935,DL,228,NA,52,55,NA,-3,0,ATL,CHS,259
1987,11,2,1,1840,1840,1935,1935,DL,228,NA,55,55,NA,0,0,ATL,CHS,259
1987,11,3,2,1840,1840,1936,1935,DL,228,NA,56,55,NA,1,0,ATL,CHS,259
1987,11,4,3,1840,1840,1931,1935,DL,228,NA,51,55,NA,-4,0,ATL,CHS,259
1987,11,5,4,1840,1840,1940,1935,DL,228,NA,60,55,NA,5,0,ATL,CHS,259
1987,11,6,5,1855,1840,1955,1935,DL,228,NA,60,55,NA,20,15,ATL,CHS,259
1987,11,7,6,1839,1840,1927,1935,DL,228,NA,48,55,NA,-8,-1,ATL,CHS,259
1987,11,8,7,1840,1840,1927,1935,DL,228,NA,47,55,NA,-8,0,ATL,CHS,259
1987,11,9,1,1844,1840,1938,1935,DL,228,NA,54,55,NA,3,4,ATL,CHS,259
1987,11,10,2,1846,1840,1937,1935,DL,228,NA,51,55,NA,2,6,ATL,CHS,259
1987,11,11,3,1857,1840,1955,1935,DL,228,NA,58,55,NA,20,17,ATL,CHS,259
1987,11,12,4,1844,1840,1944,1935,DL,228,NA,60,55,NA,9,4,ATL,CHS,259
1987,11,13,5,1846,1840,1941,1935,DL,228,NA,55,55,NA,6,6,ATL,CHS,259
1987,11,14,6,1840,1840,1931,1935,DL,228,NA,51,55,NA,-4,0,ATL,CHS,259
1987,11,15,7,2010,1840,2059,1935,DL,228,NA,49,55,NA,84,90,ATL,CHS,259
1987,11,16,1,1947,1840,2055,1935,DL,228,NA,68,55,NA,80,67,ATL,CHS,259
1987,11,17,2,1857,1840,1953,1935,DL,228,NA,56,55,NA,18,17,ATL,CHS,259
1987,11,18,3,1840,1840,1938,1935,DL,228,NA,58,55,NA,3,0,ATL,CHS,259
1987,11,19,4,1847,1840,1943,1935,DL,228,NA,56,55,NA,8,7,ATL,CHS,259
1987,11,20,5,1844,1840,1939,1935,DL,228,NA,55,55,NA,4,4,ATL,CHS,259
1987,11,21,6,1840,1840,1937,1935,DL,228,NA,57,55,NA,2,0,ATL,CHS,259
1987,11,22,7,1840,1840,1931,1935,DL,228,NA,51,55,NA,-4,0,ATL,CHS,259
1987,11,23,1,1840,1840,1936,1935,DL,228,NA,56,55,NA,1,0,ATL,CHS,259
1987,11,24,2,1847,1840,1940,1935,DL,228,NA,53,55,NA,5,7,ATL,CHS,259
1987,11,25,3,1845,1840,1940,1935,DL,228,NA,55,55,NA,5,5,ATL,CHS,259
1987,11,27,5,1840,1840,1934,1935,DL,228,NA,54,55,NA,-1,0,ATL,CHS,259
1987,11,28,6,1840,1840,1936,1935,DL,228,NA,56,55,NA,1,0,ATL,CHS,259
1987,11,29,7,1848,1840,1945,1935,DL,228,NA,57,55,NA,10,8,ATL,CHS,259
1987,11,30,1,1840,1840,1941,1935,DL,228,NA,61,55,NA,6,0,ATL,CHS,259
1987,11,1,7,940,927,1144,1100,DL,229,NA,244,213,NA,44,13,CVG,PHX,1569
1987,11,2,1,927,927,1055,1100,DL,229,NA,208,213,NA,-5,0,CVG,PHX,1569
1987,11,3,2,944,927,1140,1100,DL,229,NA,236,213,NA,40,17,CVG,PHX,1569
1987,11,4,3,927,927,1100,1100,DL,229,NA,213,213,NA,0,0,CVG,PHX,1569
1987,11,5,4,927,927,1120,1100,DL,229,NA,233,213,NA,20,0,CVG,PHX,1569
1987,11,6,5,931,927,1107,1100,DL,229,NA,216,213,NA,7,4,CVG,PHX,1569
1987,11,7,6,927,927,1057,1100,DL,229,NA,210,213,NA,-3,0,CVG,PHX,1569
1987,11,8,7,927,927,1057,1100,DL,229,NA,210,213,NA,-3,0,CVG,PHX,1569
1987,11,9,1,934,927,1058,1100,DL,229,NA,204,213,NA,-2,7,CVG,PHX,1569
1987,11,10,2,932,927,1054,1100,DL,229,NA,202,213,NA,-6,5,CVG,PHX,1569
1987,11,11,3,927,927,1051,1100,DL,229,NA,204,213,NA,-9,0,CVG,PHX,1569
1987,11,12,4,939,927,1100,1100,DL,229,NA,201,213,NA,0,12,CVG,PHX,1569
1987,11,13,5,933,927,1100,1100,DL,229,NA,207,213,NA,0,6,CVG,PHX,1569
1987,11,14,6,927,927,1054,1100,DL,229,NA,207,213,NA,-6,0,CVG,PHX,1569
1987,11,15,7,927,927,1055,1100,DL,229,NA,208,213,NA,-5,0,CVG,PHX,1569
1987,11,16,1,927,927,1114,1100,DL,229,NA,227,213,NA,14,0,CVG,PHX,1569
1987,11,17,2,936,927,1129,1100,DL,229,NA,233,213,NA,29,9,CVG,PHX,1569
1987,11,18,3,936,927,1130,1100,DL,229,NA,234,213,NA,30,9,CVG,PHX,1569
1987,11,19,4,935,927,1113,1100,DL,229,NA,218,213,NA,13,8,CVG,PHX,1569
1987,11,20,5,955,927,1138,1100,DL,229,NA,223,213,NA,38,28,CVG,PHX,1569
1987,11,21,6,927,927,1054,1100,DL,229,NA,207,213,NA,-6,0,CVG,PHX,1569
1987,11,22,7,927,927,1113,1100,DL,229,NA,226,213,NA,13,0,CVG,PHX,1569
1987,11,23,1,927,927,1113,1100,DL,229,NA,226,213,NA,13,0,CVG,PHX,1569
1987,11,24,2,931,927,1115,1100,DL,229,NA,224,213,NA,15,4,CVG,PHX,1569
1987,11,25,3,936,927,1125,1100,DL,229,NA,229,213,NA,25,9,CVG,PHX,1569
1987,11,26,4,932,927,1102,1100,DL,229,NA,210,213,NA,2,5,CVG,PHX,1569
1987,11,27,5,927,927,1053,1100,DL,229,NA,206,213,NA,-7,0,CVG,PHX,1569
1987,11,28,6,940,927,1122,1100,DL,229,NA,222,213,NA,22,13,CVG,PHX,1569
1987,11,29,7,927,927,1108,1100,DL,229,NA,221,213,NA,8,0,CVG,PHX,1569
1987,11,30,1,958,927,1139,1100,DL,229,NA,221,213,NA,39,31,CVG,PHX,1569
1987,11,2,1,810,810,854,845,DL,229,NA,44,35,NA,9,0,IND,CVG,98
1987,11,3,2,810,810,848,845,DL,229,NA,38,35,NA,3,0,IND,CVG,98
1987,11,4,3,810,810,847,845,DL,229,NA,37,35,NA,2,0,IND,CVG,98
1987,11,5,4,810,810,851,845,DL,229,NA,41,35,NA,6,0,IND,CVG,98
1987,11,6,5,819,810,856,845,DL,229,NA,37,35,NA,11,9,IND,CVG,98
1987,11,7,6,810,810,849,845,DL,229,NA,39,35,NA,4,0,IND,CVG,98
1987,11,9,1,810,810,857,845,DL,229,NA,47,35,NA,12,0,IND,CVG,98
1987,11,10,2,810,810,847,845,DL,229,NA,37,35,NA,2,0,IND,CVG,98
1987,11,11,3,810,810,853,845,DL,229,NA,43,35,NA,8,0,IND,CVG,98
1987,11,12,4,810,810,852,845,DL,229,NA,42,35,NA,7,0,IND,CVG,98
1987,11,13,5,810,810,856,845,DL,229,NA,46,35,NA,11,0,IND,CVG,98
1987,11,14,6,810,810,854,845,DL,229,NA,44,35,NA,9,0,IND,CVG,98
1987,11,16,1,814,810,846,845,DL,229,NA,32,35,NA,1,4,IND,CVG,98
1987,11,17,2,810,810,844,845,DL,229,NA,34,35,NA,-1,0,IND,CVG,98
1987,11,18,3,816,810,854,845,DL,229,NA,38,35,NA,9,6,IND,CVG,98
1987,11,19,4,810,810,853,845,DL,229,NA,43,35,NA,8,0,IND,CVG,98
1987,11,20,5,810,810,855,845,DL,229,NA,45,35,NA,10,0,IND,CVG,98
1987,11,21,6,810,810,842,845,DL,229,NA,32,35,NA,-3,0,IND,CVG,98
1987,11,23,1,810,810,844,845,DL,229,NA,34,35,NA,-1,0,IND,CVG,98
1987,11,24,2,810,810,850,845,DL,229,NA,40,35,NA,5,0,IND,CVG,98
1987,11,25,3,810,810,900,845,DL,229,NA,50,35,NA,15,0,IND,CVG,98
1987,11,26,4,810,810,858,845,DL,229,NA,48,35,NA,13,0,IND,CVG,98
1987,11,28,6,810,810,842,845,DL,229,NA,32,35,NA,-3,0,IND,CVG,98
1987,11,30,1,810,810,858,845,DL,229,NA,48,35,NA,13,0,IND,CVG,98
1987,11,1,7,1222,1125,1256,1112,DL,229,NA,94,47,NA,104,57,PHX,LAS,256
1987,11,2,1,1125,1125,1122,1112,DL,229,NA,57,47,NA,10,0,PHX,LAS,256
1987,11,3,2,1155,1125,1155,1112,DL,229,NA,60,47,NA,43,30,PHX,LAS,256
1987,11,4,3,1129,1125,1123,1112,DL,229,NA,54,47,NA,11,4,PHX,LAS,256
1987,11,5,4,1142,1125,1137,1112,DL,229,NA,55,47,NA,25,17,PHX,LAS,256
1987,11,6,5,1125,1125,1119,1112,DL,229,NA,54,47,NA,7,0,PHX,LAS,256
1987,11,7,6,1125,1125,1119,1112,DL,229,NA,54,47,NA,7,0,PHX,LAS,256
1987,11,8,7,1125,1125,1122,1112,DL,229,NA,57,47,NA,10,0,PHX,LAS,256
1987,11,9,1,1125,1125,1116,1112,DL,229,NA,51,47,NA,4,0,PHX,LAS,256
1987,11,10,2,1125,1125,1122,1112,DL,229,NA,57,47,NA,10,0,PHX,LAS,256
1987,11,11,3,1125,1125,1114,1112,DL,229,NA,49,47,NA,2,0,PHX,LAS,256
1987,11,12,4,1125,1125,1121,1112,DL,229,NA,56,47,NA,9,0,PHX,LAS,256
1987,11,13,5,1125,1125,1126,1112,DL,229,NA,61,47,NA,14,0,PHX,LAS,256
1987,11,14,6,1125,1125,1123,1112,DL,229,NA,58,47,NA,11,0,PHX,LAS,256
1987,11,15,7,1125,1125,1121,1112,DL,229,NA,56,47,NA,9,0,PHX,LAS,256
1987,11,16,1,1137,1125,1137,1112,DL,229,NA,60,47,NA,25,12,PHX,LAS,256
1987,11,17,2,1152,1125,1154,1112,DL,229,NA,62,47,NA,42,27,PHX,LAS,256
1987,11,18,3,1145,1125,1137,1112,DL,229,NA,52,47,NA,25,20,PHX,LAS,256
1987,11,19,4,1130,1125,1134,1112,DL,229,NA,64,47,NA,22,5,PHX,LAS,256
1987,11,20,5,1155,1125,1149,1112,DL,229,NA,54,47,NA,37,30,PHX,LAS,256
1987,11,21,6,1125,1125,1119,1112,DL,229,NA,54,47,NA,7,0,PHX,LAS,256
1987,11,22,7,1125,1125,1123,1112,DL,229,NA,58,47,NA,11,0,PHX,LAS,256
1987,11,23,1,1130,1125,1125,1112,DL,229,NA,55,47,NA,13,5,PHX,LAS,256
1987,11,24,2,1135,1125,1137,1112,DL,229,NA,62,47,NA,25,10,PHX,LAS,256
1987,11,25,3,1143,1125,1147,1112,DL,229,NA,64,47,NA,35,18,PHX,LAS,256
1987,11,26,4,1125,1125,1127,1112,DL,229,NA,62,47,NA,15,0,PHX,LAS,256
1987,11,27,5,1125,1125,1120,1112,DL,229,NA,55,47,NA,8,0,PHX,LAS,256
1987,11,28,6,1137,1125,1131,1112,DL,229,NA,54,47,NA,19,12,PHX,LAS,256
1987,11,29,7,1132,1125,1133,1112,DL,229,NA,61,47,NA,21,7,PHX,LAS,256
1987,11,30,1,1200,1125,1157,1112,DL,229,NA,57,47,NA,45,35,PHX,LAS,256
1987,11,1,7,1705,1705,2053,2025,DL,230,NA,168,140,NA,28,0,DFW,DTW,987
1987,11,2,1,1705,1705,2043,2025,DL,230,NA,158,140,NA,18,0,DFW,DTW,987
1987,11,4,3,1721,1705,2039,2025,DL,230,NA,138,140,NA,14,16,DFW,DTW,987
1987,11,5,4,1705,1705,2038,2025,DL,230,NA,153,140,NA,13,0,DFW,DTW,987
1987,11,6,5,1710,1705,2040,2025,DL,230,NA,150,140,NA,15,5,DFW,DTW,987
1987,11,7,6,1705,1705,2021,2025,DL,230,NA,136,140,NA,-4,0,DFW,DTW,987
1987,11,8,7,1738,1705,2104,2025,DL,230,NA,146,140,NA,39,33,DFW,DTW,987
1987,11,9,1,1705,1705,2008,2025,DL,230,NA,123,140,NA,-17,0,DFW,DTW,987
1987,11,11,3,1708,1705,2040,2025,DL,230,NA,152,140,NA,15,3,DFW,DTW,987
1987,11,12,4,1718,1705,2053,2025,DL,230,NA,155,140,NA,28,13,DFW,DTW,987
1987,11,13,5,1705,1705,2042,2025,DL,230,NA,157,140,NA,17,0,DFW,DTW,987
1987,11,14,6,1705,1705,2031,2025,DL,230,NA,146,140,NA,6,0,DFW,DTW,987
1987,11,15,7,1805,1705,2205,2025,DL,230,NA,180,140,NA,100,60,DFW,DTW,987
1987,11,16,1,1711,1705,2033,2025,DL,230,NA,142,140,NA,8,6,DFW,DTW,987
1987,11,17,2,1722,1705,2041,2025,DL,230,NA,139,140,NA,16,17,DFW,DTW,987
1987,11,18,3,1729,1705,2038,2025,DL,230,NA,129,140,NA,13,24,DFW,DTW,987
1987,11,19,4,1710,1705,2043,2025,DL,230,NA,153,140,NA,18,5,DFW,DTW,987
1987,11,20,5,1708,1705,2059,2025,DL,230,NA,171,140,NA,34,3,DFW,DTW,987
1987,11,21,6,1705,1705,2025,2025,DL,230,NA,140,140,NA,0,0,DFW,DTW,987
1987,11,22,7,1705,1705,2039,2025,DL,230,NA,154,140,NA,14,0,DFW,DTW,987
1987,11,23,1,1705,1705,2039,2025,DL,230,NA,154,140,NA,14,0,DFW,DTW,987
1987,11,24,2,1734,1705,2059,2025,DL,230,NA,145,140,NA,34,29,DFW,DTW,987
1987,11,25,3,1722,1705,2041,2025,DL,230,NA,139,140,NA,16,17,DFW,DTW,987
1987,11,26,4,1705,1705,2017,2025,DL,230,NA,132,140,NA,-8,0,DFW,DTW,987
1987,11,27,5,1705,1705,2011,2025,DL,230,NA,126,140,NA,-14,0,DFW,DTW,987
1987,11,28,6,1705,1705,2013,2025,DL,230,NA,128,140,NA,-12,0,DFW,DTW,987
1987,11,29,7,1715,1705,2044,2025,DL,230,NA,149,140,NA,19,10,DFW,DTW,987
1987,11,30,1,1720,1705,2050,2025,DL,230,NA,150,140,NA,25,15,DFW,DTW,987
1987,11,1,7,1657,1650,1748,1745,DL,232,NA,51,55,NA,3,7,ATL,CHS,259
1987,11,2,1,1650,1650,1757,1745,DL,232,NA,67,55,NA,12,0,ATL,CHS,259
1987,11,3,2,1654,1650,1746,1745,DL,232,NA,52,55,NA,1,4,ATL,CHS,259
1987,11,4,3,1655,1650,1747,1745,DL,232,NA,52,55,NA,2,5,ATL,CHS,259
1987,11,5,4,1650,1650,1752,1745,DL,232,NA,62,55,NA,7,0,ATL,CHS,259
1987,11,6,5,1654,1650,1742,1745,DL,232,NA,48,55,NA,-3,4,ATL,CHS,259
1987,11,7,6,1656,1650,1754,1745,DL,232,NA,58,55,NA,9,6,ATL,CHS,259
1987,11,8,7,1701,1650,1752,1745,DL,232,NA,51,55,NA,7,11,ATL,CHS,259
1987,11,9,1,1655,1650,1748,1745,DL,232,NA,53,55,NA,3,5,ATL,CHS,259
1987,11,10,2,1655,1650,1746,1745,DL,232,NA,51,55,NA,1,5,ATL,CHS,259
1987,11,11,3,1650,1650,1755,1745,DL,232,NA,65,55,NA,10,0,ATL,CHS,259
1987,11,12,4,1650,1650,1743,1745,DL,232,NA,53,55,NA,-2,0,ATL,CHS,259
1987,11,13,5,1654,1650,1749,1745,DL,232,NA,55,55,NA,4,4,ATL,CHS,259
1987,11,14,6,1650,1650,1743,1745,DL,232,NA,53,55,NA,-2,0,ATL,CHS,259
1987,11,15,7,1659,1650,1752,1745,DL,232,NA,53,55,NA,7,9,ATL,CHS,259
1987,11,16,1,1653,1650,1746,1745,DL,232,NA,53,55,NA,1,3,ATL,CHS,259
1987,11,17,2,1655,1650,1750,1745,DL,232,NA,55,55,NA,5,5,ATL,CHS,259
1987,11,18,3,1650,1650,1745,1745,DL,232,NA,55,55,NA,0,0,ATL,CHS,259
1987,11,19,4,1656,1650,1749,1745,DL,232,NA,53,55,NA,4,6,ATL,CHS,259
1987,11,20,5,1700,1650,1804,1745,DL,232,NA,64,55,NA,19,10,ATL,CHS,259
1987,11,21,6,1650,1650,1752,1745,DL,232,NA,62,55,NA,7,0,ATL,CHS,259
1987,11,22,7,1650,1650,1746,1745,DL,232,NA,56,55,NA,1,0,ATL,CHS,259
1987,11,23,1,1650,1650,1745,1745,DL,232,NA,55,55,NA,0,0,ATL,CHS,259
1987,11,24,2,1711,1650,1802,1745,DL,232,NA,51,55,NA,17,21,ATL,CHS,259
1987,11,25,3,1650,1650,1750,1745,DL,232,NA,60,55,NA,5,0,ATL,CHS,259
1987,11,28,6,1650,1650,1750,1745,DL,232,NA,60,55,NA,5,0,ATL,CHS,259
1987,11,29,7,1736,1650,1846,1745,DL,232,NA,70,55,NA,61,46,ATL,CHS,259
1987,11,30,1,1705,1650,1810,1745,DL,232,NA,65,55,NA,25,15,ATL,CHS,259
1987,11,1,7,1850,1845,2019,2010,DL,233,NA,89,85,NA,9,5,ATL,RSW,515
1987,11,2,1,1845,1845,2035,2010,DL,233,NA,110,85,NA,25,0,ATL,RSW,515
1987,11,3,2,1849,1845,2016,2010,DL,233,NA,87,85,NA,6,4,ATL,RSW,515
1987,11,4,3,1845,1845,2013,2010,DL,233,NA,88,85,NA,3,0,ATL,RSW,515
1987,11,5,4,1901,1845,2020,2010,DL,233,NA,79,85,NA,10,16,ATL,RSW,515
1987,11,6,5,1858,1845,2021,2010,DL,233,NA,83,85,NA,11,13,ATL,RSW,515
1987,11,7,6,1845,1845,2009,2010,DL,233,NA,84,85,NA,-1,0,ATL,RSW,515
1987,11,8,7,1852,1845,2015,2010,DL,233,NA,83,85,NA,5,7,ATL,RSW,515
1987,11,9,1,1858,1845,2024,2010,DL,233,NA,86,85,NA,14,13,ATL,RSW,515
1987,11,10,2,1905,1845,2035,2010,DL,233,NA,90,85,NA,25,20,ATL,RSW,515
1987,11,11,3,1903,1845,2026,2010,DL,233,NA,83,85,NA,16,18,ATL,RSW,515
1987,11,12,4,1845,1845,2022,2010,DL,233,NA,97,85,NA,12,0,ATL,RSW,515
1987,11,13,5,1848,1845,2025,2010,DL,233,NA,97,85,NA,15,3,ATL,RSW,515
1987,11,14,6,1845,1845,2007,2010,DL,233,NA,82,85,NA,-3,0,ATL,RSW,515
1987,11,15,7,1845,1845,2006,2010,DL,233,NA,81,85,NA,-4,0,ATL,RSW,515
1987,11,16,1,1901,1845,2021,2010,DL,233,NA,80,85,NA,11,16,ATL,RSW,515
1987,11,17,2,1914,1845,2042,2010,DL,233,NA,88,85,NA,32,29,ATL,RSW,515
1987,11,18,3,1906,1845,2038,2010,DL,233,NA,92,85,NA,28,21,ATL,RSW,515
1987,11,19,4,1905,1845,2042,2010,DL,233,NA,97,85,NA,32,20,ATL,RSW,515
1987,11,20,5,1859,1845,2018,2010,DL,233,NA,79,85,NA,8,14,ATL,RSW,515
1987,11,21,6,1845,1845,2016,2010,DL,233,NA,91,85,NA,6,0,ATL,RSW,515
1987,11,22,7,1914,1845,2038,2010,DL,233,NA,84,85,NA,28,29,ATL,RSW,515
1987,11,23,1,1845,1845,2009,2010,DL,233,NA,84,85,NA,-1,0,ATL,RSW,515
1987,11,24,2,1857,1845,2012,2010,DL,233,NA,75,85,NA,2,12,ATL,RSW,515
1987,11,25,3,1907,1845,2030,2010,DL,233,NA,83,85,NA,20,22,ATL,RSW,515
1987,11,28,6,1900,1845,2040,2010,DL,233,NA,100,85,NA,30,15,ATL,RSW,515
1987,11,29,7,1859,1845,2021,2010,DL,233,NA,82,85,NA,11,14,ATL,RSW,515
1987,11,1,7,1601,1601,1758,1756,DL,233,NA,117,115,NA,2,0,PHL,ATL,665
1987,11,2,1,1601,1601,1801,1756,DL,233,NA,120,115,NA,5,0,PHL,ATL,665
1987,11,3,2,1601,1601,1804,1756,DL,233,NA,123,115,NA,8,0,PHL,ATL,665
1987,11,4,3,1608,1601,1807,1756,DL,233,NA,119,115,NA,11,7,PHL,ATL,665
1987,11,5,4,1601,1601,1755,1756,DL,233,NA,114,115,NA,-1,0,PHL,ATL,665
1987,11,6,5,1610,1601,1815,1756,DL,233,NA,125,115,NA,19,9,PHL,ATL,665
1987,11,7,6,1601,1601,1758,1756,DL,233,NA,117,115,NA,2,0,PHL,ATL,665
1987,11,8,7,1601,1601,1806,1756,DL,233,NA,125,115,NA,10,0,PHL,ATL,665
1987,11,9,1,1601,1601,1815,1756,DL,233,NA,134,115,NA,19,0,PHL,ATL,665
1987,11,10,2,1616,1601,1824,1756,DL,233,NA,128,115,NA,28,15,PHL,ATL,665
1987,11,11,3,1609,1601,1806,1756,DL,233,NA,117,115,NA,10,8,PHL,ATL,665
1987,11,12,4,1601,1601,1802,1756,DL,233,NA,121,115,NA,6,0,PHL,ATL,665
1987,11,13,5,1601,1601,1752,1756,DL,233,NA,111,115,NA,-4,0,PHL,ATL,665
1987,11,14,6,1601,1601,1749,1756,DL,233,NA,108,115,NA,-7,0,PHL,ATL,665
1987,11,15,7,1601,1601,1807,1756,DL,233,NA,126,115,NA,11,0,PHL,ATL,665
1987,11,16,1,1606,1601,1817,1756,DL,233,NA,131,115,NA,21,5,PHL,ATL,665
1987,11,17,2,1610,1601,1822,1756,DL,233,NA,132,115,NA,26,9,PHL,ATL,665
1987,11,18,3,1615,1601,1821,1756,DL,233,NA,126,115,NA,25,14,PHL,ATL,665
1987,11,19,4,1601,1601,1824,1756,DL,233,NA,143,115,NA,28,0,PHL,ATL,665
1987,11,20,5,1612,1601,1803,1756,DL,233,NA,111,115,NA,7,11,PHL,ATL,665
1987,11,21,6,1601,1601,1746,1756,DL,233,NA,105,115,NA,-10,0,PHL,ATL,665
1987,11,22,7,1601,1601,1757,1756,DL,233,NA,116,115,NA,1,0,PHL,ATL,665
1987,11,23,1,1601,1601,1751,1756,DL,233,NA,110,115,NA,-5,0,PHL,ATL,665
1987,11,24,2,1604,1601,1814,1756,DL,233,NA,130,115,NA,18,3,PHL,ATL,665
1987,11,25,3,1601,1601,1810,1756,DL,233,NA,129,115,NA,14,0,PHL,ATL,665
1987,11,26,4,1601,1601,1748,1756,DL,233,NA,107,115,NA,-8,0,PHL,ATL,665
1987,11,27,5,1601,1601,1800,1756,DL,233,NA,119,115,NA,4,0,PHL,ATL,665
1987,11,28,6,1601,1601,1813,1756,DL,233,NA,132,115,NA,17,0,PHL,ATL,665
1987,11,29,7,1621,1601,1826,1756,DL,233,NA,125,115,NA,30,20,PHL,ATL,665
1987,11,30,1,1601,1601,1756,1756,DL,233,NA,115,115,NA,0,0,PHL,ATL,665
1987,11,1,7,1305,1305,1707,1700,DL,234,NA,182,175,NA,7,0,DFW,PHL,1302
1987,11,2,1,NA,1305,NA,1700,DL,234,NA,NA,175,NA,NA,NA,DFW,PHL,1302
1987,11,3,2,NA,1305,NA,1700,DL,234,NA,NA,175,NA,NA,NA,DFW,PHL,1302
1987,11,4,3,1305,1305,1704,1700,DL,234,NA,179,175,NA,4,0,DFW,PHL,1302
1987,11,5,4,1305,1305,1653,1700,DL,234,NA,168,175,NA,-7,0,DFW,PHL,1302
1987,11,6,5,1320,1305,1717,1700,DL,234,NA,177,175,NA,17,15,DFW,PHL,1302
1987,11,8,7,1305,1305,1740,1700,DL,234,NA,215,175,NA,40,0,DFW,PHL,1302
1987,11,9,1,1330,1305,1826,1700,DL,234,NA,236,175,NA,86,25,DFW,PHL,1302
1987,11,10,2,1325,1305,1740,1700,DL,234,NA,195,175,NA,40,20,DFW,PHL,1302
1987,11,11,3,1305,1305,1719,1700,DL,234,NA,194,175,NA,19,0,DFW,PHL,1302
1987,11,12,4,1305,1305,1715,1700,DL,234,NA,190,175,NA,15,0,DFW,PHL,1302
1987,11,13,5,1305,1305,1712,1700,DL,234,NA,187,175,NA,12,0,DFW,PHL,1302
1987,11,15,7,1320,1305,1717,1700,DL,234,NA,177,175,NA,17,15,DFW,PHL,1302
1987,11,16,1,1320,1305,1720,1700,DL,234,NA,180,175,NA,20,15,DFW,PHL,1302
1987,11,17,2,1305,1305,1655,1700,DL,234,NA,170,175,NA,-5,0,DFW,PHL,1302
1987,11,18,3,1308,1305,1725,1700,DL,234,NA,197,175,NA,25,3,DFW,PHL,1302
1987,11,19,4,1318,1305,1726,1700,DL,234,NA,188,175,NA,26,13,DFW,PHL,1302
1987,11,20,5,1310,1305,1720,1700,DL,234,NA,190,175,NA,20,5,DFW,PHL,1302
1987,11,22,7,1305,1305,1704,1700,DL,234,NA,179,175,NA,4,0,DFW,PHL,1302
1987,11,23,1,1305,1305,1707,1700,DL,234,NA,182,175,NA,7,0,DFW,PHL,1302
1987,11,24,2,1321,1305,1715,1700,DL,234,NA,174,175,NA,15,16,DFW,PHL,1302
1987,11,25,3,1315,1305,1714,1700,DL,234,NA,179,175,NA,14,10,DFW,PHL,1302
1987,11,26,4,1305,1305,1703,1700,DL,234,NA,178,175,NA,3,0,DFW,PHL,1302
1987,11,27,5,1305,1305,1705,1700,DL,234,NA,180,175,NA,5,0,DFW,PHL,1302
1987,11,29,7,1356,1305,1753,1700,DL,234,NA,177,175,NA,53,51,DFW,PHL,1302
1987,11,30,1,NA,1305,NA,1700,DL,234,NA,NA,175,NA,NA,NA,DFW,PHL,1302
1987,11,1,7,915,915,1228,1221,DL,234,NA,133,126,NA,7,0,PHX,DFW,868
1987,11,2,1,915,915,1220,1221,DL,234,NA,125,126,NA,-1,0,PHX,DFW,868
1987,11,3,2,915,915,1220,1221,DL,234,NA,125,126,NA,-1,0,PHX,DFW,868
1987,11,4,3,915,915,1224,1221,DL,234,NA,129,126,NA,3,0,PHX,DFW,868
1987,11,5,4,933,915,1234,1221,DL,234,NA,121,126,NA,13,18,PHX,DFW,868
1987,11,6,5,923,915,1246,1221,DL,234,NA,143,126,NA,25,8,PHX,DFW,868
1987,11,7,6,920,915,1229,1221,DL,234,NA,129,126,NA,8,5,PHX,DFW,868
1987,11,8,7,923,915,1230,1221,DL,234,NA,127,126,NA,9,8,PHX,DFW,868
1987,11,9,1,915,915,1252,1221,DL,234,NA,157,126,NA,31,0,PHX,DFW,868
1987,11,10,2,915,915,1235,1221,DL,234,NA,140,126,NA,14,0,PHX,DFW,868
1987,11,11,3,915,915,1224,1221,DL,234,NA,129,126,NA,3,0,PHX,DFW,868
1987,11,12,4,915,915,1227,1221,DL,234,NA,132,126,NA,6,0,PHX,DFW,868
